Time (sec),Mach,CD,Thrust (lb),Weight (lb),Drag (lb),Accel-R (ft/sec^2),Accel-V (ft/sec^2),Accel-H (ft/sec^2),Vel-R (ft/sec),Vel-V (ft/sec),Vel-H (ft/sec),Altitude (ft),Distance (ft)
46.39822,0.5010859,0.6456235,0,14.01353,5.365213,-19.8349798185676,-19.8349798185498,-0.0000265913784643784,551.016720563291,-551.016720562009,0.00118871576307784,6794.724,0.07175643
46.40822,0.5012563,0.6456185,0,14.01353,5.369948,-19.8241297861545,-19.8241297861367,-0.0000265993081214867,551.21496185672,-551.214961855439,0.00118844977000257,6789.211,0.07176831
46.41822,0.5014266,0.6456134,0,14.01353,5.374683,-19.8132718064553,-19.8132718064374,-0.0000266072188307884,551.413094570355,-551.413094569075,0.00118818369782021,6783.697,0.0717802
46.42822,0.5015968,0.6456084,0,14.01353,5.379415,-19.8024277345068,-19.8024277344889,-0.0000266151124870639,551.611118843273,-551.611118841994,0.00118791754670129,6778.181,0.07179208
46.43821,0.5017669,0.6456033,0,14.01353,5.384151,-19.791571741629,-19.7915717416111,-0.0000266230099329008,551.809034556264,-551.809034554986,0.00118765131660791,6772.663,0.07180396
46.44821,0.5019368,0.6455982,0,14.01353,5.388886,-19.7807197223944,-19.7807197223765,-0.0000266308903257117,552.006841749065,-552.006841747788,0.00118738500771061,6767.143,0.07181583
46.45821,0.5021067,0.645593,0,14.01353,5.393625,-19.7698498217659,-19.769849821748,-0.0000266387782976453,552.204540242863,-552.204540241587,0.00118711861993359,6761.621,0.07182771
46.46821,0.5022764,0.6455879,0,14.01353,5.398362,-19.7589898552451,-19.7589898552271,-0.0000266466397426494,552.402130136998,-552.402130135723,0.00118685215354212,6756.097,0.07183958
46.47821,0.5024461,0.6455828,0,14.01353,5.4031,-19.7481318755459,-19.7481318755279,-0.0000266544992928729,552.599611451338,-552.599611450064,0.00118658560855515,6750.571,0.07185145
46.4882,0.5026156,0.6455777,0,14.01353,5.407839,-19.737271909025,-19.737271909007,-0.0000266623512639738,552.796984166015,-552.796984164742,0.00118631898504847,6745.043,0.07186331
46.4982,0.502785,0.6455725,0,14.01353,5.412577,-19.726400021575,-19.726400021557,-0.0000266701786029258,552.99424816182,-552.994248160548,0.0011860522832684,6739.514,0.07187517
46.5082,0.5029543,0.6455673,0,14.01353,5.417318,-19.7155301209466,-19.7155301209285,-0.0000266780116262199,553.191403458621,-553.19140345735,0.0011857855031581,6733.982,0.07188703
46.5182,0.5031235,0.6455621,0,14.01353,5.422059,-19.7046701544258,-19.7046701544077,-0.000026685838965172,553.38845015576,-553.38845015449,0.00118551864477441,6728.448,0.07189889
46.5282,0.5032926,0.6455569,0,14.01353,5.4268,-19.6938002537973,-19.6938002537792,-0.0000266936492510981,553.585388153895,-553.585388152626,0.00118525170828787,6722.913,0.07191074
46.5382,0.5034616,0.6455517,0,14.01353,5.431542,-19.6829283663473,-19.6829283663292,-0.0000267014500631208,553.782217433158,-553.78221743189,0.00118498469379321,6717.375,0.07192259
46.54819,0.5036304,0.6455464,0,14.01353,5.436285,-19.6720505184326,-19.6720505184145,-0.0000267092414012401,553.978937933944,-553.978937932677,0.00118471760138517,6711.835,0.07193444
46.55819,0.5037992,0.6455412,0,14.01353,5.441031,-19.6611806178042,-19.661180617786,-0.0000267170384237015,554.175549735726,-554.17554973446,0.0011844504310069,6706.293,0.07194629
46.56819,0.5039678,0.6455359,0,14.01353,5.445773,-19.6503107171757,-19.6503107171575,-0.0000267248013401107,554.372052838504,-554.372052837239,0.00118418318299947,6700.75,0.07195813
46.57819,0.5041363,0.6455306,0,14.01353,5.45052,-19.639428895618,-19.6394288955998,-0.0000267325775199847,554.568447123069,-554.568447121805,0.00118391585723025,6695.204,0.07196997
46.58819,0.5043048,0.6455253,0,14.01353,5.455263,-19.6285490608818,-19.6285490608636,-0.0000267403195938066,554.764732609289,-554.764732608026,0.00118364845404029,6689.656,0.07198181
46.59819,0.5044731,0.6455201,0,14.01353,5.46001,-19.6176692261456,-19.6176692261274,-0.0000267480768258739,554.960909297164,-554.960909295902,0.00118338097327801,6684.106,0.07199364
46.60818,0.5046414,0.6455147,0,14.01353,5.464758,-19.6067893914095,-19.6067893913912,-0.0000267558113205731,555.156977186694,-555.156977185433,0.00118311341517078,6678.554,0.07200547
46.61818,0.5048095,0.6455094,0,14.01353,5.469506,-19.5959095566734,-19.5959095566551,-0.0000267635401309303,555.35293627788,-555.35293627662,0.00118284577977545,6673,0.0720173
46.62818,0.5049774,0.6455041,0,14.01353,5.474254,-19.5850197878295,-19.5850197878112,-0.0000267712613621648,555.548786471379,-555.54878647012,0.00118257806716781,6667.445,0.07202913
46.63818,0.5051453,0.6454987,0,14.01353,5.479004,-19.5741280321641,-19.5741280321458,-0.0000267789788038379,555.744527747324,-555.744527746066,0.00118231027738576,6661.887,0.07204095
46.64818,0.5053132,0.6454933,0,14.01353,5.483753,-19.5632402501417,-19.5632402501234,-0.0000267866772977044,555.940160145451,-555.940160144194,0.00118204241061877,6656.328,0.07205278
46.65818,0.5054808,0.645488,0,14.01353,5.488503,-19.5523604154057,-19.5523604153873,-0.0000267943587385448,556.135683745234,-556.135683743978,0.00118177446703737,6650.766,0.07206459
46.66817,0.5056484,0.6454825,0,14.01353,5.493254,-19.5414706465618,-19.5414706465434,-0.0000268020515480692,556.331098447331,-556.331098446076,0.00118150644652788,6645.203,0.07207641
46.67817,0.5058158,0.6454771,0,14.01353,5.498007,-19.5305689567887,-19.5305689567703,-0.0000268097273045677,556.526404132532,-556.526404131278,0.00118123834926083,6639.637,0.07208823
46.68817,0.5059832,0.6454717,0,14.01353,5.50276,-19.5196791879448,-19.5196791879264,-0.000026817391692382,556.721600920047,-556.721600918794,0.0011809701753499,6634.07,0.07210004
46.69817,0.5061504,0.6454663,0,14.01353,5.507513,-19.5087794849933,-19.5087794849749,-0.0000268250503958544,556.916688710535,-556.916688709283,0.00118070192485194,6628.5,0.07211185
46.70817,0.5063175,0.6454608,0,14.01353,5.512266,-19.497891702971,-19.4978917029525,-0.0000268326977306427,557.111667623204,-557.111667621954,0.00118043359788063,6622.929,0.07212365
46.71817,0.5064845,0.6454554,0,14.01353,5.51702,-19.486990013198,-19.4869900131795,-0.0000268403299071857,557.30653751898,-557.30653751773,0.00118016519458756,6617.356,0.07213546
46.72816,0.5066514,0.6454499,0,14.01353,5.521773,-19.4760883234249,-19.4760883234064,-0.0000268479526098253,557.50129839786,-557.501298396611,0.00117989671506746,6611.781,0.07214726
46.73816,0.5068182,0.6454444,0,14.01353,5.526531,-19.4651906072948,-19.4651906072763,-0.000026855580996807,557.695950299581,-557.695950298333,0.00117962815926349,6606.204,0.07215905
46.74816,0.5069849,0.6454388,0,14.01353,5.531285,-19.4542889175218,-19.4542889175033,-0.0000268631790672978,557.890493184406,-557.89049318316,0.00117935952747882,6600.625,0.07217085
46.75816,0.5071515,0.6454334,0,14.01353,5.536044,-19.4433792804626,-19.443379280444,-0.0000268707904012534,558.084926972864,-558.084926971618,0.00117909081958081,6595.043,0.07218264
46.76816,0.507318,0.6454278,0,14.01353,5.540801,-19.4324696434034,-19.4324696433848,-0.000026878378997841,558.279251664953,-558.279251663708,0.00117882203579684,6589.46,0.07219443
46.77816,0.5074843,0.6454223,0,14.01353,5.545559,-19.4215600063441,-19.4215600063255,-0.0000268859600153058,558.473467260674,-558.47346725943,0.0011785531762027,6583.875,0.07220621
46.78815,0.5076506,0.6454167,0,14.01353,5.550318,-19.4106603033926,-19.410660303374,-0.0000268935315588673,558.667573859368,-558.667573858125,0.00117828424089312,6578.289,0.072218
46.79815,0.5078167,0.6454111,0,14.01353,5.555078,-19.3997486795119,-19.3997486794932,-0.0000269010993128675,558.861571341826,-558.861571340584,0.001178015229906,6572.7,0.07222978
46.80815,0.5079828,0.6454055,0,14.01353,5.559837,-19.3888390424527,-19.388839042434,-0.0000269086424347189,559.055459727916,-559.055459726675,0.00117774614348767,6567.11,0.07224156
46.81815,0.5081487,0.6453999,0,14.01353,5.5646,-19.3779115239996,-19.3779115239809,-0.000026916198820035,559.249238838824,-559.249238837584,0.00117747698150549,6561.518,0.07225334
46.82815,0.5083145,0.6453943,0,14.01353,5.56936,-19.3670098342265,-19.3670098342078,-0.0000269237286784218,559.442908932836,-559.442908931597,0.00117720774422472,6555.923,0.07226511
46.83815,0.5084802,0.6453887,0,14.01353,5.574122,-19.3560902630596,-19.3560902630409,-0.0000269312642211505,559.636469831139,-559.636469829901,0.00117693843158853,6550.327,0.07227688
46.84814,0.5086458,0.6453831,0,14.01353,5.578883,-19.3451806260004,-19.3451806259816,-0.0000269387713421692,559.829921633074,-559.829921631837,0.00117666904388113,6544.729,0.07228865
46.85814,0.5088113,0.6453774,0,14.01353,5.583646,-19.3342610548335,-19.3342610548147,-0.0000269462765684072,560.0232642393,-560.023264238064,0.00117639958112147,6539.129,0.07230041
46.86814,0.5089767,0.6453717,0,14.01353,5.58841,-19.3233394968451,-19.3233394968263,-0.0000269537798998645,560.216497629948,-560.216497628713,0.0011761300433285,6533.527,0.07231218
46.87814,0.509142,0.6453661,0,14.01353,5.593174,-19.3124199256781,-19.3124199256593,-0.0000269612680730765,560.409621824887,-560.409621823653,0.0011758604306538,6527.923,0.07232393
46.88814,0.5093071,0.6453604,0,14.01353,5.597939,-19.3014904204035,-19.3014904203847,-0.0000269687410880431,560.602636724776,-560.602636723543,0.00117559074324895,6522.317,0.07233569
46.89814,0.5094722,0.6453547,0,14.01353,5.602704,-19.2905787965229,-19.290578796504,-0.000026976212208229,560.795542508428,-560.795542507196,0.0011753209811329,6516.709,0.07234745
46.90813,0.5096371,0.645349,0,14.01353,5.607471,-19.2796512780698,-19.2796512780509,-0.0000269836795388536,560.988339016898,-560.988339015667,0.00117505114434354,6511.099,0.0723592
46.91813,0.5098019,0.6453432,0,14.01353,5.612236,-19.2687197859736,-19.2687197859547,-0.0000269911317112329,561.18102621045,-561.18102620922,0.00117478123303246,6505.487,0.07237095
46.92813,0.5099667,0.6453375,0,14.01353,5.617004,-19.257790280699,-19.2577902806801,-0.0000269985706201474,561.373604108951,-561.373604107722,0.00117451124733229,6499.874,0.0723827
46.93813,0.5101313,0.6453317,0,14.01353,5.621773,-19.2468607754244,-19.2468607754055,-0.0000270060095290619,561.566072712402,-561.566072711174,0.00117424118724304,6494.258,0.07239444
46.94813,0.5102958,0.645326,0,14.01353,5.626543,-19.2359292833284,-19.2359292833094,-0.0000270134389640731,561.758432000935,-561.758431999708,0.00117397105285944,6488.64,0.07240618
46.95813,0.5104602,0.6453202,0,14.01353,5.631308,-19.2249997780538,-19.2249997780348,-0.0000270208418721548,561.950681994417,-561.950681993191,0.00117370084444676,6483.021,0.07241791
46.96812,0.5106245,0.6453144,0,14.01353,5.636081,-19.2140603386715,-19.2140603386525,-0.000027028259938482,562.142822593508,-562.142822592283,0.00117343056185342,6477.399,0.07242965
46.97812,0.5107886,0.6453086,0,14.01353,5.64085,-19.2031189124677,-19.2031189124487,-0.0000270356514778797,562.334853778339,-562.334853777115,0.00117316020534468,6471.775,0.07244138
46.98812,0.5109528,0.6453028,0,14.01353,5.645619,-19.1921993413008,-19.1921993412817,-0.0000270430373329355,562.526775767461,-562.526775766238,0.0011728897749774,6466.15,0.07245311
46.99812,0.5111167,0.6452969,0,14.01353,5.65039,-19.1812599019185,-19.1812599018994,-0.0000270504099245265,562.718588362192,-562.71858836097,0.0011726192708842,6460.523,0.07246484
47.00812,0.5112805,0.6452911,0,14.01353,5.655163,-19.1703204625363,-19.1703204625172,-0.0000270577825161175,562.910291562531,-562.91029156131,0.00117234869306509,6454.894,0.07247657
47.01812,0.5114443,0.6452852,0,14.01353,5.659936,-19.159381023154,-19.1593810231349,-0.0000270651494233666,563.101885368479,-563.101885367259,0.00117207804157691,6449.263,0.07248829
47.02811,0.5116079,0.6452793,0,14.01353,5.664707,-19.1484395969501,-19.148439596931,-0.0000270724898036862,563.293369760167,-563.293369758948,0.00117180731668492,6443.63,0.07250001
47.03811,0.5117714,0.6452734,0,14.01353,5.669482,-19.1375001575679,-19.1375001575487,-0.0000270798301840058,563.484744757464,-563.484744756246,0.00117153651838913,6437.996,0.07251173
47.04811,0.5119349,0.6452675,0,14.01353,5.674255,-19.1265607181856,-19.1265607181664,-0.0000270871591956414,563.67601036037,-563.676010359153,0.00117126564680323,6432.359,0.07252344
47.05811,0.5120982,0.6452616,0,14.01353,5.67903,-19.1156113446957,-19.1156113446765,-0.0000270944806281544,563.867166469543,-563.867166468327,0.001170994702003,6426.72,0.07253515
47.06811,0.5122614,0.6452557,0,14.01353,5.683808,-19.1046599843842,-19.104659984365,-0.00002710180963979,564.058213065115,-564.0582130639,0.00117072368391266,6421.08,0.07254686
47.07811,0.5124245,0.6452498,0,14.01353,5.688583,-19.0937106108942,-19.093710610875,-0.0000271091007558121,564.249150166955,-564.249150165741,0.00117045259291116,6415.437,0.07255857
47.0881,0.5125874,0.6452438,0,14.01353,5.693357,-19.0827592505828,-19.0827592505635,-0.000027116388082273,564.439977755194,-564.439977753981,0.0011701814290364,6409.792,0.07257027
47.0981,0.5127503,0.6452379,0,14.01353,5.698136,-19.0718098770928,-19.0718098770735,-0.0000271236810930758,564.630695849701,-564.630695848489,0.00116991019223153,6404.146,0.07258197
47.1081,0.512913,0.6452319,0,14.01353,5.702913,-19.0608585167813,-19.060858516762,-0.000027130960840414,564.821304430607,-564.821304429396,0.00116963888262919,6398.498,0.07259367
47.1181,0.5130757,0.6452259,0,14.01353,5.707689,-19.049919077399,-19.0499190773797,-0.0000271382197451648,565.011803617122,-565.011803615912,0.0011693675004378,6392.848,0.07260536
47.1281,0.5132383,0.6452199,0,14.01353,5.712468,-19.0389597698014,-19.038959769782,-0.0000271454767551349,565.202193210563,-565.202193209354,0.00116909604567632,6387.196,0.07261705
47.1381,0.5134007,0.6452139,0,14.01353,5.717247,-19.0280004622038,-19.0280004621844,-0.000027152728080763,565.392473210931,-565.392473209723,0.00116882451840158,6381.542,0.07262874
47.14809,0.513563,0.6452079,0,14.01353,5.722029,-19.0170391677846,-19.0170391677652,-0.000027159968037707,565.582643598357,-565.58264359715,0.00116855291872727,6375.886,0.07264043
47.15809,0.5137252,0.6452019,0,14.01353,5.726809,-19.0060897942946,-19.0060897942752,-0.0000271672004155284,565.77270449205,-565.772704490844,0.00116828124672919,6370.229,0.07265212
47.16809,0.5138873,0.6451958,0,14.01353,5.731588,-18.9951304866969,-18.9951304866775,-0.0000271744100559817,565.96265579267,-565.962655791465,0.0011680095026347,6364.569,0.0726638
47.17809,0.5140493,0.6451897,0,14.01353,5.736371,-18.9841711790994,-18.9841711790799,-0.0000271816291703384,566.152497500216,-566.152497499012,0.00116773768634907,6358.907,0.07267547
47.18809,0.5142112,0.6451837,0,14.01353,5.741152,-18.9732098846802,-18.9732098846607,-0.000027188831231669,566.342229594821,-566.342229593618,0.00116746579804283,6353.244,0.07268715
47.19809,0.514373,0.6451775,0,14.01353,5.745934,-18.9622446166179,-18.9622446165984,-0.0000271960219243157,566.531852036748,-566.531852035546,0.00116719383782967,6347.578,0.07269882
47.20808,0.5145347,0.6451715,0,14.01353,5.750718,-18.9512813353772,-18.9512813353577,-0.0000272032126169623,566.721364845865,-566.721364844664,0.00116692180570958,6341.911,0.07271049
47.21808,0.5146962,0.6451654,0,14.01353,5.755501,-18.940320040958,-18.9403200409385,-0.0000272103805722408,566.91076804204,-566.91076804084,0.00116664970190994,6336.242,0.07272216
47.22808,0.5148576,0.6451592,0,14.01353,5.760282,-18.9293587465389,-18.9293587465193,-0.0000272175314744934,567.100061625274,-567.100061624074,0.00116637752660128,6330.571,0.07273383
47.23808,0.5150189,0.6451531,0,14.01353,5.765068,-18.918391491655,-18.9183914916354,-0.0000272247013245526,567.28924553596,-567.289245534762,0.00116610527959412,6324.898,0.07274549
47.24808,0.5151802,0.645147,0,14.01353,5.769852,-18.9074202631282,-18.9074202631086,-0.0000272318408581211,567.478319734365,-567.478319733167,0.00116583296119163,6319.224,0.07275715
47.25808,0.5153413,0.6451408,0,14.01353,5.774636,-18.8964510214228,-18.8964510214032,-0.0000272389690230056,567.667284240354,-567.667284239157,0.00116556057150749,6313.547,0.07276881
47.26807,0.5155023,0.6451346,0,14.01353,5.779424,-18.885479792896,-18.8854797928763,-0.0000272461066617934,567.85613903406,-567.856139032864,0.00116528811044696,6307.868,0.07278046
47.27807,0.5156633,0.6451284,0,14.01353,5.784208,-18.8745105511907,-18.874510551171,-0.0000272532101945292,568.044884135352,-568.044884134157,0.00116501557835111,6302.188,0.07279211
47.28807,0.515824,0.6451222,0,14.01353,5.788995,-18.8635413094853,-18.8635413094656,-0.0000272603213063876,568.233519544229,-568.233519543035,0.00116474297514414,6296.505,0.07280376
47.29807,0.5159847,0.645116,0,14.01353,5.793783,-18.8525700809585,-18.8525700809388,-0.000027267432418246,568.422045240823,-568.42204523963,0.00116447030082605,6290.821,0.0728154
47.30807,0.5161453,0.6451098,0,14.01353,5.798572,-18.8415909051454,-18.8415909051257,-0.0000272745170031751,568.610461145662,-568.61046114447,0.00116419755566211,6285.135,0.07282705
47.31807,0.5163057,0.6451036,0,14.01353,5.80336,-18.830609742511,-18.8306097424912,-0.0000272815996933234,568.798767238877,-568.798767237686,0.00116392473967127,6279.447,0.07283869
47.32806,0.5164661,0.6450973,0,14.01353,5.808147,-18.8196325535195,-18.8196325534997,-0.0000272886577513231,568.986963560204,-568.986963559014,0.00116365185309986,6273.757,0.07285032
47.33806,0.5166264,0.6450911,0,14.01353,5.812936,-18.808659338171,-18.8086593381512,-0.0000272957214936647,569.175050149381,-569.175050148192,0.00116337889589102,6268.065,0.07286196
47.34806,0.5167865,0.6450848,0,14.01353,5.817728,-18.797680162358,-18.7976801623382,-0.0000273027871307871,569.363026946802,-569.363026945614,0.00116310586802581,6262.372,0.07287359
47.35806,0.5169465,0.6450785,0,14.01353,5.822516,-18.7866989997235,-18.7866989997037,-0.0000273098129775153,569.550893932599,-569.550893931412,0.00116283276990214,6256.676,0.07288522
47.36806,0.5171064,0.6450722,0,14.01353,5.827308,-18.7757098898028,-18.7757098897829,-0.0000273168596668309,569.738651027299,-569.738651026113,0.00116255960131158,6250.979,0.07289685
47.37806,0.5172662,0.6450659,0,14.01353,5.832097,-18.7647406480975,-18.7647406480776,-0.0000273238703553138,569.926298429585,-569.9262984284,0.00116228636261413,6245.28,0.07290848
47.38805,0.5174259,0.6450596,0,14.01353,5.836889,-18.7537495513552,-18.7537495513353,-0.0000273308886229193,570.113835920906,-570.113835919722,0.00116201305373401,6239.579,0.0729201
47.39805,0.5175855,0.6450533,0,14.01353,5.841681,-18.7427664018991,-18.7427664018792,-0.0000273378898374988,570.301263580735,-570.301263579552,0.00116173967484175,6233.875,0.07293171
47.40805,0.517745,0.6450469,0,14.01353,5.846474,-18.7317792788001,-18.7317792787801,-0.0000273448910520784,570.488581369335,-570.488581368153,0.00116146622593734,6228.17,0.07294333
47.41805,0.5179043,0.6450406,0,14.01353,5.851266,-18.720800102987,-18.720800102967,-0.0000273518733188511,570.675789366179,-570.675789364998,0.00116119270721027,6222.464,0.07295495
47.42805,0.5180636,0.6450342,0,14.01353,5.856061,-18.7098109930663,-18.7098109930463,-0.0000273588593751853,570.862887471926,-570.862887470746,0.00116091911862263,6216.755,0.07296655
47.43805,0.5182227,0.6450278,0,14.01353,5.860855,-18.6988198963241,-18.6988198963041,-0.0000273658207993707,571.04987566671,-571.04987566553,0.00116064546042075,6211.045,0.07297816
47.44804,0.5183818,0.6450214,0,14.01353,5.86565,-18.6878208522957,-18.6878208522757,-0.0000273727898026788,571.236753871054,-571.236753869876,0.00116037173252884,6205.333,0.07298977
47.45804,0.5185407,0.645015,0,14.01353,5.870443,-18.6768396896612,-18.6768396896411,-0.0000273797209103735,571.423522263776,-571.423522262598,0.00116009793532586,6199.618,0.07300137
47.46804,0.5186995,0.6450086,0,14.01353,5.87524,-18.6658406456328,-18.6658406456127,-0.0000273866690710942,571.610180666059,-571.610180664882,0.00115982406864127,6193.902,0.07301297
47.47804,0.5188583,0.6450021,0,14.01353,5.880035,-18.6548515357121,-18.654851535692,-0.0000273936001787889,571.796729177245,-571.796729176069,0.00115955013264561,6188.184,0.07302457
47.48804,0.5190168,0.6449957,0,14.01353,5.884833,-18.6438505048621,-18.643850504842,-0.0000274005199177996,571.983167678125,-571.98316767695,0.00115927612745256,6182.464,0.07303616
47.49804,0.5191754,0.6449893,0,14.01353,5.889628,-18.6328613949415,-18.6328613949213,-0.0000274074320776875,572.169496287908,-572.169496286734,0.00115900205313791,6176.743,0.07304776
47.50803,0.5193337,0.6449828,0,14.01353,5.894425,-18.6218702981993,-18.6218702981791,-0.0000274143366584528,572.355714986727,-572.355714985554,0.00115872790977745,6171.019,0.07305934
47.51803,0.519492,0.6449763,0,14.01353,5.899221,-18.6108692673493,-18.6108692673291,-0.0000274212203966307,572.541823675239,-572.541823674067,0.00115845369757961,6165.293,0.07307093
47.52803,0.5196502,0.6449698,0,14.01353,5.904021,-18.5998622760348,-18.5998622760146,-0.0000274281098191507,572.727822293841,-572.72782229267,0.00115817941648755,6159.566,0.07308251
47.53803,0.5198082,0.6449633,0,14.01353,5.908818,-18.588869192471,-18.5888691924508,-0.0000274349802938639,572.91371098161,-572.91371098044,0.00115790506669074,6153.837,0.07309409
47.54803,0.5199662,0.6449568,0,14.01353,5.913618,-18.5778701484427,-18.5778701484224,-0.0000274418507685771,573.099489678941,-573.099489677772,0.00115763064818919,6148.106,0.07310567
47.55803,0.520124,0.6449503,0,14.01353,5.918415,-18.5668691175928,-18.5668691175725,-0.0000274486985059222,573.285158365966,-573.285158364798,0.00115735616121027,6142.374,0.07311725
47.56802,0.5202817,0.6449438,0,14.01353,5.923215,-18.5558700735644,-18.5558700735441,-0.000027455542453706,573.470717062553,-573.470717061386,0.00115708160579187,6136.639,0.07312882
47.57802,0.5204394,0.6449372,0,14.01353,5.928015,-18.544871029536,-18.5448710295157,-0.0000274623769275865,573.656165768702,-573.656165767536,0.00115680698202873,6130.902,0.07314039
47.58802,0.5205969,0.6449307,0,14.01353,5.932816,-18.5338699986861,-18.5338699986657,-0.0000274692000327829,573.841504464546,-573.84150446338,0.00115653229003454,6125.164,0.07315195
47.59802,0.5207543,0.6449241,0,14.01353,5.937615,-18.5228590337285,-18.5228590337081,-0.000027476019348418,574.026733050742,-574.026733049577,0.0011562575298472,6119.424,0.07316352
47.60802,0.5209116,0.6449175,0,14.01353,5.942416,-18.5118599897001,-18.5118599896797,-0.0000274828291901498,574.2118516465,-574.211851645336,0.00115598270156144,6113.682,0.07317508
47.61802,0.5210688,0.6449109,0,14.01353,5.94722,-18.5008470379209,-18.5008470379005,-0.0000274896333475395,574.396860112743,-574.39686011158,0.00115570780523411,6107.938,0.07318664
47.62801,0.5212258,0.6449043,0,14.01353,5.95202,-18.4898400466064,-18.489840046586,-0.0000274964109779998,574.581758509075,-574.581758507913,0.00115543284113048,6102.192,0.07319819
47.63801,0.5213828,0.6448977,0,14.01353,5.956825,-18.4788310684704,-18.4788310684499,-0.0000275031999771442,574.766546815628,-574.766546814467,0.00115515780913686,6096.444,0.07320975
47.64801,0.5215396,0.6448911,0,14.01353,5.961628,-18.4678181166913,-18.4678181166708,-0.0000275099757128238,574.951224992666,-574.951224991506,0.00115488270938588,6090.695,0.0732213
47.65801,0.5216964,0.6448844,0,14.01353,5.966429,-18.4568190726629,-18.4568190726424,-0.0000275167211320128,575.135793179266,-575.135793178107,0.00115460754218071,6084.943,0.07323284
47.66801,0.521853,0.6448778,0,14.01353,5.971232,-18.4458100945268,-18.4458100945063,-0.000027523470340763,575.320251276087,-575.320251274929,0.00115433230748345,6079.19,0.07324439
47.67801,0.5220095,0.6448711,0,14.01353,5.976037,-18.4347911822831,-18.4347911822625,-0.000027530221444294,575.504599183788,-575.504599182631,0.00115405700527516,6073.435,0.07325593
47.688,0.522166,0.6448644,0,14.01353,5.98084,-18.4237802173255,-18.4237802173049,-0.0000275369498104568,575.688836981842,-575.688836980686,0.00115378163578321,6067.678,0.07326747
47.698,0.5223222,0.6448578,0,14.01353,5.985648,-18.4127613050817,-18.4127613050611,-0.0000275436819661811,575.872964590776,-575.872964589621,0.0011535061989697,6061.919,0.07327901
47.708,0.5224784,0.6448511,0,14.01353,5.990452,-18.4017384191949,-18.4017384191743,-0.0000275503913845372,576.056981970854,-576.0569819697,0.00115323069506201,6056.159,0.07329054
47.718,0.5226345,0.6448444,0,14.01353,5.99526,-18.3907214937726,-18.390721493752,-0.0000275571008028934,576.24088918168,-576.240889180527,0.00115295512406014,6050.396,0.07330208
47.728,0.5227905,0.6448376,0,14.01353,6.000063,-18.3797204629228,-18.3797204629021,-0.0000275637912734429,576.4246863822,-576.424686381048,0.00115267948615357,6044.632,0.0733136
47.738,0.5229464,0.6448309,0,14.01353,6.00487,-18.368701550679,-18.3687015506583,-0.000027570477954431,576.6083733936,-576.608373392449,0.00115240378138019,6038.866,0.07332513
47.74799,0.523102,0.6448241,0,14.01353,6.009678,-18.3576786647922,-18.3576786647715,-0.0000275771608458578,576.791950176145,-576.791950174994,0.0011521280097779,6033.098,0.07333665
47.75799,0.5232577,0.6448174,0,14.01353,6.014482,-18.3466597525484,-18.3466597525277,-0.0000275838115260131,576.975416769568,-576.975416768418,0.00115185217166881,6027.329,0.07334817
47.76799,0.5234132,0.6448106,0,14.01353,6.019289,-18.3356388534832,-18.3356388534624,-0.0000275904697852912,577.158773154003,-577.158773152854,0.00115157626697712,6021.557,0.07335969
47.77799,0.5235687,0.6448038,0,14.01353,6.024099,-18.3246199412394,-18.3246199412186,-0.0000275971299393499,577.342019349318,-577.34201934817,0.0011513002956839,6015.784,0.0733712
47.78799,0.523724,0.644797,0,14.01353,6.028908,-18.3136010289957,-18.3136010289749,-0.0000276037597769179,577.525155355513,-577.525155354366,0.0011510242580923,6010.008,0.07338271
47.79799,0.5238792,0.6447902,0,14.01353,6.033715,-18.3025801299304,-18.3025801299096,-0.0000276103820353632,577.70818115272,-577.708181151574,0.00115074815427812,6004.231,0.07339422
47.80798,0.5240344,0.6447834,0,14.01353,6.038526,-18.2915492967574,-18.2915492967366,-0.0000276170099781505,577.891096641598,-577.891096640453,0.00115047198418451,5998.453,0.07340573
47.81798,0.5241894,0.6447766,0,14.01353,6.043334,-18.2805303845137,-18.2805303844928,-0.0000276236208679118,578.073901941356,-578.073901940212,0.00115019574798201,5992.672,0.07341723
47.82798,0.5243442,0.6447698,0,14.01353,6.048144,-18.2694995513407,-18.2694995513198,-0.0000276302222837697,578.256596932785,-578.256596931642,0.00114991944576535,5986.889,0.07342874
47.83798,0.524499,0.6447629,0,14.01353,6.052955,-18.2584806390969,-18.258480639076,-0.0000276368180152856,578.439181735094,-578.439181733952,0.00114964307759137,5981.105,0.07344023
47.84798,0.5246536,0.6447561,0,14.01353,6.057766,-18.2474458322809,-18.24744583226,-0.0000276434042728982,578.621656189338,-578.621656188196,0.00114936664355482,5975.319,0.07345173
47.85798,0.5248082,0.6447492,0,14.01353,6.062572,-18.2364289068588,-18.2364289068378,-0.0000276499526348973,578.804020474329,-578.804020473188,0.00114909014403465,5969.531,0.07346322
47.86797,0.5249626,0.6447423,0,14.01353,6.067386,-18.2254000605073,-18.2254000604863,-0.0000276565294186065,578.986274470859,-578.986274469719,0.00114881357874665,5963.741,0.07347471
47.87797,0.5251169,0.6447355,0,14.01353,6.072197,-18.2143712141558,-18.2143712141348,-0.0000276630891492897,579.168418178928,-579.168418177789,0.00114853694786134,5957.949,0.07348619
47.88797,0.5252712,0.6447285,0,14.01353,6.077007,-18.2033403809828,-18.2033403809618,-0.0000276696185634821,579.350451578668,-579.35045157753,0.00114826025168189,5952.156,0.07349768
