Time 	Thrust N	x-Thrust N	y-Thrust N	Acceleration Feet/sec/sec	x-Acceleration Feet/sec/sec	y-Acceleration Feet/sec/sec	Acceleration Total Feet/sec/sec	x-Acceleration Total Feet/sec/sec	y-Acceleration Total Feet/sec/sec	Velocity Feet / Sec	x-Velocity Feet / Sec	y-Velocity Feet / Sec	Mach number 	Altitude Feet	Range Feet	Cd 	Drag force N	x-Drag force N	y-Drag force N	Longitudinal moment of inertia Ounces-Inches^2	Radial moment of inertia Ounces-Inches^2	Flight angle Deg.	Gamma - Velocity tangent angle Deg.	Wind angle of attack Deg.	CG Inches	Mass Ounces	CP Inches	CNa - normal force coefficient 	Static stability margin Calibers	Angular acceleration Rad/s/s	Torque N-m	Pitch rate rad/s	Pitch force N	x-Wind velocity Miles / Hour	Cross wind drag N	Cross wind lift N	X Wind induced acceleration Feet/sec/sec	Y Wind induced lift Feet/sec/sec	X Wind drift velocity Feet / Sec	Y Wind drift velocity Feet / Sec	Thermal rise velocity Miles / Hour	Gravity Feet/sec/sec	Pressure KPa	Temperature Degrees Fahrenheit	Density kg/m^3	Viscosity ?	Kinematic viscosity ?	Sound velocity Feet / Sec	Corrective moment coefficient 	Damping moment coefficient 	Nat. Freq. at zero roll rate rad/s	Damping Ratio 	Prec. Freq. rad/s	Nat. Coupled Frequency rad/s	Coupled Damping Ratio 	Booster 2 Velocity Feet / Sec	Booster 2 x-Velocity Feet / Sec	Booster 2 y-Velocity Feet / Sec	Booster 2 range Feet	Booster 2 altitude Feet	Booster 2 flight angle Deg.	Booster 1 Velocity Feet / Sec	Booster 1 x-Velocity Feet / Sec	Booster 1 y-Velocity Feet / Sec	Booster 1 range Feet	Booster 1 altitude Feet	Booster 1 flight angle 
78.980000	 0.000000	 0.000000	 0.000000	 1.306000	-0.475000	 1.216000	30.548000	-0.475000	-30.545000	872.815000	317.176000	-813.145000	 0.877675	35420.718000	26219.175000	 1.192388	 1.511184	-0.549179	 1.407864	75862.284975	2136.587898	-68.692195	-68.690214	 0.001201	50.383000	133.946589	69.190000	35.654393	 8.248585	 0.000726	 0.000452	-0.010892	 0.000947	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	31.761000	892.364306	-48.152000	 0.013598	 0.000015	 0.011768	994.462000	21.585431	 0.050919	 3.944217	 0.004652	 0.000000	 3.889821	 0.004588	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000
79.035000	 0.000000	 0.000000	 0.000000	 1.311000	-0.476000	 1.222000	30.543000	-0.476000	-30.539000	874.370000	317.150000	-814.825000	 0.879266	35375.947000	26236.619000	 1.190973	 1.517875	-0.550579	 1.414492	75862.284975	2136.587898	-68.726516	-68.731813	-0.006079	50.383000	133.946589	69.191000	35.654393	 8.248873	-0.001258	-0.002303	-0.010908	-0.004821	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	31.761000	894.137169	-48.177000	 0.013625	 0.000015	 0.011744	994.432000	21.707528	 0.051114	 3.955357	 0.004657	 0.000000	 3.900807	 0.004593	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000
79.090000	 0.000000	 0.000000	 0.000000	 1.317000	-0.477000	 1.228000	30.537000	-0.477000	-30.534000	875.926000	317.124000	-816.504000	 0.880856	35331.085000	26254.062000	 1.189559	 1.524593	-0.551994	 1.421164	75862.284975	2136.587898	-68.761061	-68.773261	-0.012991	50.383000	133.946589	69.192000	35.654393	 8.249312	-0.003159	-0.004950	-0.011031	-0.010361	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	31.761000	895.917352	-48.201000	 0.013653	 0.000015	 0.011719	994.403000	21.830679	 0.051311	 3.966560	 0.004661	 0.000000	 3.911856	 0.004597	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000
79.145000	 0.000000	 0.000000	 0.000000	 1.323000	-0.478000	 1.234000	30.532000	-0.478000	-30.528000	877.482000	317.098000	-818.183000	 0.882447	35286.130000	26271.503000	 1.188147	 1.531338	-0.553410	 1.427851	75862.284975	2136.587898	-68.796158	-68.814559	-0.019207	50.383000	133.946589	69.193000	35.654393	 8.249707	-0.004887	-0.007360	-0.011255	-0.015405	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	31.762000	897.704886	-48.225000	 0.013681	 0.000015	 0.011694	994.373000	21.954377	 0.051508	 3.977782	 0.004666	 0.000000	 3.922923	 0.004602	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000
79.200000	 0.000000	 0.000000	 0.000000	 1.329000	-0.479000	 1.240000	30.526000	-0.479000	-30.522000	879.038000	317.072000	-819.862000	 0.884039	35241.083000	26288.943000	 1.186737	 1.538111	-0.554828	 1.434566	75862.284975	2136.587898	-68.832105	-68.855708	-0.024431	50.383000	133.946589	69.193000	35.654393	 8.250040	-0.006354	-0.009414	-0.011566	-0.019705	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	31.762000	899.499801	-48.250000	 0.013710	 0.000015	 0.011670	994.344000	22.078573	 0.051706	 3.989018	 0.004671	 0.000000	 3.934003	 0.004607	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000
79.255000	 0.000000	 0.000000	 0.000000	 1.335000	-0.481000	 1.245000	30.520000	-0.481000	-30.517000	880.595000	317.045000	-821.541000	 0.885630	35195.943000	26306.381000	 1.185329	 1.544912	-0.556246	 1.441295	75862.284975	2136.587898	-68.869153	-68.896707	-0.028410	50.383000	133.946589	69.194000	35.654393	 8.250294	-0.007488	-0.011009	-0.011949	-0.023042	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	31.762000	901.302126	-48.274000	 0.013738	 0.000015	 0.011645	994.314000	22.203224	 0.051905	 4.000262	 0.004676	 0.000000	 3.945093	 0.004611	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000
79.310000	 0.000000	 0.000000	 0.000000	 1.341000	-0.482000	 1.251000	30.515000	-0.482000	-30.511000	882.151000	317.019000	-823.219000	 0.887222	35150.711000	26323.818000	 1.183922	 1.551741	-0.557680	 1.448069	75862.284975	2136.587898	-68.907498	-68.937559	-0.030948	50.383000	133.946589	69.194000	35.654393	 8.250457	-0.008228	-0.012061	-0.012384	-0.025242	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	31.762000	903.111892	-48.299000	 0.013766	 0.000015	 0.011621	994.284000	22.328297	 0.052104	 4.011513	 0.004681	 0.000000	 3.956189	 0.004616	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000
79.365000	 0.000000	 0.000000	 0.000000	 1.347000	-0.483000	 1.257000	30.509000	-0.483000	-30.505000	883.707000	316.992000	-824.897000	 0.888814	35105.387000	26341.253000	 1.182517	 1.558597	-0.559100	 1.454857	75862.284975	2136.587898	-68.947263	-68.978264	-0.031920	50.383000	133.946589	69.194000	35.654393	 8.250521	-0.008532	-0.012509	-0.012847	-0.026181	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	31.762000	904.929130	-48.324000	 0.013795	 0.000015	 0.011596	994.255000	22.453770	 0.052304	 4.022769	 0.004685	 0.000000	 3.967289	 0.004621	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000
79.420000	 0.000000	 0.000000	 0.000000	 1.353000	-0.484000	 1.263000	30.503000	-0.484000	-30.499000	885.264000	316.966000	-826.574000	 0.890406	35059.970000	26358.687000	 1.181114	 1.565481	-0.560536	 1.461690	75862.284975	2136.587898	-68.988502	-69.018822	-0.031274	50.383000	133.946589	69.194000	35.654393	 8.250483	-0.008379	-0.012325	-0.013314	-0.025794	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	31.762000	906.753870	-48.348000	 0.013824	 0.000015	 0.011571	994.225000	22.579632	 0.052505	 4.034028	 0.004690	 0.000000	 3.978393	 0.004626	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000
79.475000	 0.000000	 0.000000	 0.000000	 1.359000	-0.486000	 1.269000	30.497000	-0.486000	-30.494000	886.821000	316.939000	-828.252000	 0.891999	35014.462000	26376.119000	 1.179713	 1.572393	-0.561973	 1.468537	75862.284975	2136.587898	-69.031184	-69.059235	-0.029036	50.383000	133.946589	69.194000	35.654393	 8.250343	-0.007771	-0.011507	-0.013760	-0.024083	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	31.762000	908.586142	-48.373000	 0.013852	 0.000015	 0.011547	994.195000	22.705887	 0.052707	 4.045290	 0.004695	 0.000000	 3.989500	 0.004630	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000
79.530000	 0.000000	 0.000000	 0.000000	 1.365000	-0.487000	 1.275000	30.492000	-0.487000	-30.488000	888.378000	316.912000	-829.929000	 0.893592	34968.861000	26393.550000	 1.178313	 1.579334	-0.563427	 1.475414	75862.284975	2136.587898	-69.075204	-69.099502	-0.025313	50.383000	133.946589	69.194000	35.654393	 8.250109	-0.006730	-0.010087	-0.014160	-0.021112	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	31.763000	910.425978	-48.398000	 0.013881	 0.000015	 0.011522	994.165000	22.832551	 0.052909	 4.056558	 0.004700	 0.000000	 4.000612	 0.004635	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000
79.585000	 0.000000	 0.000000	 0.000000	 1.371000	-0.488000	 1.281000	30.486000	-0.488000	-30.482000	889.935000	316.885000	-831.605000	 0.895185	34923.167000	26410.979000	 1.176915	 1.586303	-0.564866	 1.482320	75862.284975	2136.587898	-69.120380	-69.139626	-0.020284	50.383000	133.946589	69.193000	35.654393	 8.249792	-0.005304	-0.008128	-0.014491	-0.017013	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	31.763000	912.273409	-48.423000	 0.013910	 0.000015	 0.011498	994.135000	22.959656	 0.053112	 4.067833	 0.004705	 0.000000	 4.011732	 0.004640	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000
79.640000	 0.000000	 0.000000	 0.000000	 1.377000	-0.489000	 1.287000	30.480000	-0.489000	-30.476000	891.492000	316.858000	-833.282000	 0.896778	34877.382000	26428.407000	 1.175519	 1.593300	-0.566322	 1.489257	75862.284975	2136.587898	-69.166464	-69.179607	-0.014198	50.383000	133.946589	69.192000	35.654393	 8.249407	-0.003557	-0.005721	-0.014735	-0.011975	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	31.763000	914.128467	-48.447000	 0.013939	 0.000015	 0.011473	994.105000	23.087245	 0.053316	 4.079120	 0.004710	 0.000000	 4.022864	 0.004645	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000
79.695000	 0.000000	 0.000000	 0.000000	 1.383000	-0.491000	 1.293000	30.474000	-0.491000	-30.470000	893.049000	316.831000	-834.958000	 0.898372	34831.504000	26445.834000	 1.174125	 1.600326	-0.567780	 1.496224	75862.284975	2136.587898	-69.213154	-69.219444	-0.007356	50.383000	133.946589	69.191000	35.654393	 8.248974	-0.001574	-0.002980	-0.014876	-0.006239	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	31.763000	915.991181	-48.472000	 0.013969	 0.000015	 0.011448	994.075000	23.215372	 0.053521	 4.090423	 0.004715	 0.000000	 4.034011	 0.004650	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000
79.750000	 0.000000	 0.000000	 0.000000	 1.389000	-0.492000	 1.299000	30.468000	-0.492000	-30.464000	894.606000	316.804000	-836.633000	 0.899966	34785.534000	26463.259000	 1.172732	 1.607380	-0.569238	 1.503206	75862.284975	2136.587898	-69.260106	-69.259140	-0.000101	50.383000	133.946589	69.190000	35.654393	 8.248515	 0.000547	-0.000041	-0.014903	-0.000086	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	31.763000	917.861584	-48.497000	 0.013998	 0.000015	 0.011424	994.045000	23.344099	 0.053726	 4.101748	 0.004720	 0.000000	 4.045180	 0.004655	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000
79.805000	 0.000000	 0.000000	 0.000000	 1.400000	-0.495000	 1.310000	30.457000	-0.495000	-30.453000	896.164000	316.777000	-838.309000	 0.901560	34739.472000	26480.682000	 1.175897	 1.620742	-0.572932	 1.516107	75862.284975	2136.587898	-69.306955	-69.298695	 0.007200	50.383000	133.946589	69.191000	35.654393	 8.248944	 0.002702	 0.002950	-0.014812	 0.006175	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	31.763000	919.739708	-48.522000	 0.014027	 0.000015	 0.011399	994.014000	23.476028	 0.053934	 4.113323	 0.004725	 0.000000	 4.056594	 0.004660	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000
79.860000	 0.000000	 0.000000	 0.000000	 1.413000	-0.499000	 1.322000	30.445000	-0.499000	-30.441000	897.721000	316.750000	-839.983000	 0.903154	34693.318000	26498.104000	 1.179951	 1.635432	-0.577062	 1.530241	75862.284975	2136.587898	-69.353328	-69.338109	 0.014173	50.383000	133.946589	69.192000	35.654393	 8.249387	 0.004779	 0.005840	-0.014605	 0.012225	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	31.763000	921.625584	-48.547000	 0.014057	 0.000015	 0.011375	993.984000	23.608690	 0.054142	 4.124928	 0.004730	 0.000000	 4.068040	 0.004665	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000
79.915000	 0.000000	 0.000000	 0.000000	 1.426000	-0.502000	 1.335000	30.433000	-0.502000	-30.429000	899.277000	316.722000	-841.657000	 0.904748	34647.072000	26515.525000	 1.184292	 1.650633	-0.581369	 1.544860	75862.284975	2136.587898	-69.398868	-69.377383	 0.020461	50.383000	133.946589	69.193000	35.654393	 8.249787	 0.006671	 0.008479	-0.014288	 0.017747	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	31.764000	923.519244	-48.573000	 0.014087	 0.000015	 0.011350	993.954000	23.741924	 0.054351	 4.136551	 0.004735	 0.000000	 4.079502	 0.004670	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000
79.970000	 0.000000	 0.000000	 0.000000	 1.440000	-0.506000	 1.348000	30.420000	-0.506000	-30.416000	900.834000	316.695000	-843.330000	 0.906341	34600.734000	26532.944000	 1.188822	 1.666213	-0.585790	 1.559842	75862.284975	2136.587898	-69.443249	-69.416519	 0.025736	50.383000	133.946589	69.194000	35.654393	 8.250123	 0.008275	 0.010724	-0.013874	 0.022446	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	31.764000	925.420717	-48.598000	 0.014117	 0.000015	 0.011325	993.923000	23.875670	 0.054561	 4.148186	 0.004740	 0.000000	 4.090977	 0.004674	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000
80.025000	 0.000000	 0.000000	 0.000000	 1.453000	-0.510000	 1.361000	30.407000	-0.510000	-30.403000	902.390000	316.667000	-845.003000	 0.907935	34554.304000	26550.361000	 1.193493	 1.682110	-0.590320	 1.575128	75862.284975	2136.587898	-69.486195	-69.455516	 0.029720	50.383000	133.946589	69.194000	35.654393	 8.250377	 0.009505	 0.012454	-0.013382	 0.026066	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	31.764000	927.330037	-48.623000	 0.014147	 0.000015	 0.011301	993.893000	24.009876	 0.054772	 4.159828	 0.004745	 0.000000	 4.102459	 0.004679	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000
80.080000	 0.000000	 0.000000	 0.000000	 1.467000	-0.514000	 1.374000	30.394000	-0.514000	-30.390000	903.946000	316.639000	-846.675000	 0.909528	34507.782000	26567.777000	 1.198275	 1.698286	-0.594910	 1.590683	75862.284975	2136.587898	-69.527497	-69.494376	 0.032201	50.383000	133.946589	69.194000	35.654393	 8.250537	 0.010289	 0.013570	-0.012835	 0.028400	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	31.764000	929.247235	-48.648000	 0.014177	 0.000015	 0.011276	993.862000	24.144503	 0.054983	 4.171474	 0.004750	 0.000000	 4.113944	 0.004684	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000
80.135000	 0.000000	 0.000000	 0.000000	 1.482000	-0.518000	 1.388000	30.381000	-0.518000	-30.376000	905.501000	316.610000	-848.346000	 0.911121	34461.168000	26585.191000	 1.203148	 1.714717	-0.599585	 1.606467	75862.284975	2136.587898	-69.567020	-69.533099	 0.033043	50.383000	133.946589	69.195000	35.654393	 8.250593	 0.010580	 0.014002	-0.012259	 0.029305	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	31.764000	931.172342	-48.674000	 0.014207	 0.000015	 0.011252	993.832000	24.279522	 0.055196	 4.183122	 0.004755	 0.000000	 4.125431	 0.004689	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000
80.190000	 0.000000	 0.000000	 0.000000	 1.496000	-0.522000	 1.402000	30.367000	-0.522000	-30.362000	907.056000	316.582000	-850.016000	 0.912714	34414.462000	26602.604000	 1.208099	 1.731386	-0.604323	 1.622499	75862.284975	2136.587898	-69.604717	-69.571686	 0.032194	50.383000	133.946589	69.194000	35.654393	 8.250541	 0.010354	 0.013719	-0.011681	 0.028712	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	31.764000	933.105390	-48.699000	 0.014237	 0.000015	 0.011227	993.801000	24.414921	 0.055409	 4.194770	 0.004760	 0.000000	 4.136918	 0.004694	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000
80.245000	 0.000000	 0.000000	 0.000000	 1.511000	-0.526000	 1.416000	30.353000	-0.526000	-30.349000	908.611000	316.553000	-851.686000	 0.914307	34367.664000	26620.015000	 1.213117	 1.748279	-0.609118	 1.638732	75862.284975	2136.587898	-69.640628	-69.610137	 0.029694	50.383000	133.946589	69.194000	35.654393	 8.250385	 0.009617	 0.012724	-0.011130	 0.026630	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	31.764000	935.046412	-48.724000	 0.014268	 0.000015	 0.011203	993.770000	24.550706	 0.055622	 4.206418	 0.004765	 0.000000	 4.148406	 0.004699	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000
80.300000	 0.000000	 0.000000	 0.000000	 1.525000	-0.531000	 1.430000	30.339000	-0.531000	-30.334000	910.165000	316.524000	-853.354000	 0.915899	34320.774000	26637.425000	 1.218192	 1.765387	-0.613966	 1.655191	75862.284975	2136.587898	-69.674884	-69.648454	 0.025669	50.383000	133.946589	69.194000	35.654393	 8.250132	 0.008399	 0.011060	-0.010633	 0.023148	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	31.765000	936.995440	-48.750000	 0.014298	 0.000015	 0.011178	993.740000	24.686898	 0.055837	 4.218069	 0.004770	 0.000000	 4.159896	 0.004704	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000
80.355000	 0.000000	 0.000000	 0.000000	 1.540000	-0.535000	 1.445000	30.325000	-0.535000	-30.320000	911.719000	316.494000	-855.022000	 0.917491	34273.793000	26654.833000	 1.223319	 1.782701	-0.618865	 1.671835	75862.284975	2136.587898	-69.707696	-69.686637	 0.020327	50.383000	133.946589	69.193000	35.654393	 8.249795	 0.006760	 0.008807	-0.010216	 0.018434	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	31.765000	938.952505	-48.775000	 0.014329	 0.000015	 0.011153	993.709000	24.823535	 0.056052	 4.229726	 0.004775	 0.000000	 4.171393	 0.004710	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000
80.410000	 0.000000	 0.000000	 0.000000	 1.555000	-0.539000	 1.459000	30.311000	-0.539000	-30.306000	913.273000	316.465000	-856.690000	 0.919083	34226.720000	26672.239000	 1.228491	 1.800216	-0.623829	 1.688675	75862.284975	2136.587898	-69.739348	-69.724686	 0.013953	50.383000	133.946589	69.192000	35.654393	 8.249392	 0.004782	 0.006078	-0.009898	 0.012723	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	31.765000	940.917641	-48.801000	 0.014360	 0.000015	 0.011129	993.678000	24.960669	 0.056268	 4.241393	 0.004781	 0.000000	 4.182899	 0.004715	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000
80.465000	 0.000000	 0.000000	 0.000000	 1.571000	-0.543000	 1.474000	30.296000	-0.543000	-30.291000	914.826000	316.435000	-858.356000	 0.920675	34179.555000	26689.644000	 1.233704	 1.817927	-0.628839	 1.705707	75862.284975	2136.587898	-69.770183	-69.762603	 0.006885	50.383000	133.946589	69.191000	35.654393	 8.248945	 0.002569	 0.003016	-0.009697	 0.006314	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	31.765000	942.890880	-48.826000	 0.014391	 0.000015	 0.011104	993.647000	25.098367	 0.056484	 4.253076	 0.004786	 0.000000	 4.194421	 0.004720	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000
80.520000	 0.000000	 0.000000	 0.000000	 1.586000	-0.548000	 1.489000	30.282000	-0.548000	-30.277000	916.378000	316.405000	-860.022000	 0.922266	34132.298000	26707.047000	 1.238954	 1.835830	-0.633894	 1.722926	75862.284975	2136.587898	-69.800584	-69.800388	-0.000494	50.383000	133.946589	69.190000	35.654393	 8.248519	 0.000236	-0.000218	-0.009621	-0.000455	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	31.765000	944.872255	-48.852000	 0.014422	 0.000015	 0.011080	993.616000	25.236828	 0.056702	 4.264792	 0.004791	 0.000000	 4.205974	 0.004725	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000
80.575000	 0.000000	 0.000000	 0.000000	 1.602000	-0.552000	 1.504000	30.267000	-0.552000	-30.262000	917.931000	316.375000	-861.686000	 0.923857	34084.950000	26724.448000	 1.244237	 1.853920	-0.639009	 1.740312	75862.284975	2136.587898	-69.830952	-69.838042	-0.007783	50.383000	133.946589	69.191000	35.654393	 8.248981	-0.002088	-0.003447	-0.009673	-0.007216	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	31.765000	946.861799	-48.878000	 0.014454	 0.000015	 0.011055	993.585000	25.378727	 0.056922	 4.276765	 0.004796	 0.000000	 4.217782	 0.004730	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000
80.630000	 0.000000	 0.000000	 0.000000	 1.618000	-0.557000	 1.519000	30.252000	-0.557000	-30.247000	919.482000	316.344000	-863.350000	 0.925448	34037.511000	26741.848000	 1.249550	 1.872196	-0.644148	 1.757898	75862.284975	2136.587898	-69.861690	-69.875566	-0.014581	50.383000	133.946589	69.192000	35.654393	 8.249413	-0.004276	-0.006495	-0.009851	-0.013595	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	31.765000	948.859544	-48.904000	 0.014485	 0.000015	 0.011031	993.553000	25.521270	 0.057143	 4.288758	 0.004801	 0.000000	 4.229611	 0.004735	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000
80.685000	 0.000000	 0.000000	 0.000000	 1.634000	-0.561000	 1.534000	30.237000	-0.561000	-30.231000	921.033000	316.314000	-865.014000	 0.927039	33989.980000	26759.246000	 1.254890	 1.890654	-0.649345	 1.775645	75862.284975	2136.587898	-69.893172	-69.912959	-0.020513	50.383000	133.946589	69.193000	35.654393	 8.249791	-0.006203	-0.009188	-0.010141	-0.019232	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	31.766000	950.865524	-48.929000	 0.014516	 0.000015	 0.011006	993.522000	25.664383	 0.057364	 4.300766	 0.004806	 0.000000	 4.241453	 0.004740	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000
80.740000	 0.000000	 0.000000	 0.000000	 1.650000	-0.566000	 1.550000	30.221000	-0.566000	-30.216000	922.584000	316.283000	-866.676000	 0.928629	33942.357000	26776.642000	 1.260255	 1.909292	-0.654582	 1.793589	75862.284975	2136.587898	-69.925732	-69.950223	-0.025245	50.383000	133.946589	69.193000	35.654393	 8.250093	-0.007759	-0.011371	-0.010528	-0.023800	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	31.766000	952.879773	-48.955000	 0.014548	 0.000015	 0.010982	993.491000	25.808000	 0.057587	 4.312783	 0.004812	 0.000000	 4.253304	 0.004745	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 0.000000
